fips,year,coalres,pyr,pcoalyr,state,msa,Pop,EarnPOW,Manufact,dSSI,pay
39127,1977,364.30481,60.608334,72.808334,2,0,30.200001,73525,16159,708,158239
39127,1978,364.30481,65.23333,80.416664,2,0,30.9,82082,19050,692,166627
39127,1979,364.30481,72.574997,84.308334,2,0,30.9,93639,20634,725,181230
39127,1980,364.30481,82.408333,87.375,2,0,31.1,98288,21694,792,207000
39127,1981,364.30481,90.925003,92.974998,2,0,31.299999,103917,24160,872,
39127,1982,364.30481,96.5,99.991669,2,0,31.200001,105244,19927,930,214000
39127,1983,364.30481,99.599998,100.49167,2,0,30.9,111991,22043,1018,214000
39127,1984,364.30481,103.88333,102.21667,2,0,31.200001,125658,25053,1172,221000
39127,1985,364.30481,107.56667,102.24167,2,0,31.299999,132954,24345,1244,241000
39127,1986,364.30481,109.60834,100.76667,2,0,31.200001,136217,31188,1352,238000
39127,1987,364.30481,113.625,97.099998,2,0,31.4,132491,32073,1445,269000
39127,1988,364.30481,118.25833,95.383331,2,0,31.4,137307,35708,1532,282000
39127,1989,364.30481,123.96667,95.525002,2,0,31.5,152263,38946,1587,308000
39127,1990,364.30481,130.65833,97.508331,2,0,31.6,160932,37136,1705,335000
39127,1991,364.30481,136.19167,97.216667,2,0,31.799999,151783,39237,2075,351000
39127,1992,364.30481,140.31667,95.025002,2,0,32.299999,159949,38726,3098,418000
39127,1993,364.30481,144.45833,96.099998,2,0,32.700001,168207,39680,3566,452000
39129,1968,,34.783333,19.383333,2,1,,,,,
39129,1969,0,36.683334,21.058332,2,1,39.299999,83946,31554,433,24000
39129,1970,0,38.825001,28.108334,2,1,40.299999,95450,36309,452,32000
39129,1971,0,40.491665,34.033333,2,1,41.400002,112491,47872,433,39000
39129,1972,0,41.816666,36.241665,2,1,42.299999,116843,46727,402,53000
39129,1973,0,44.400002,40.791668,2,1,43.099998,128269,52388,428,63000
39129,1974,0,49.308334,62.150002,2,1,43.5,146236,58325,688,85000
39129,1975,0,53.816666,72.150002,2,1,44.299999,149822,59042,780,106124
39129,1976,0,56.908333,68.933334,2,1,44,162507,67158,784,118681
39129,1977,0,60.608334,72.808334,2,1,44.099998,182772,76281,817,136358
39129,1978,0,65.23333,80.416664,2,1,44.400002,199033,85462,805,151635
39129,1979,0,72.574997,84.308334,2,1,44.099998,226270,96449,850,172057
39129,1980,0,82.408333,87.375,2,1,43.599998,224151,103536,937,198000
39129,1981,0,90.925003,92.974998,2,1,43.5,229087,113010,1041,
39129,1982,0,96.5,99.991669,2,1,43.099998,247645,117909,1155,211000
39129,1983,0,99.599998,100.49167,2,1,42.700001,243654,124104,1186,215000
39129,1984,0,103.88333,102.21667,2,1,43,271475,136314,1263,241000
39129,1985,0,107.56667,102.24167,2,1,45.400002,304740,146764,1386,250000
39129,1986,0,109.60834,100.76667,2,1,46.299999,312005,148548,1554,302000
39129,1987,0,113.625,97.099998,2,1,46.900002,319263,144462,1691,294000
39129,1988,0,118.25833,95.383331,2,1,47.200001,346484,158111,1828,298000
39129,1989,0,123.96667,95.525002,2,1,47.799999,368095,169386,1913,322000
39129,1990,0,130.65833,97.508331,2,1,48.299999,385045,170286,2095,366000
39129,1991,0,136.19167,97.216667,2,1,48.900002,402561,177151,2488,418000
39129,1992,0,140.31667,95.025002,2,1,50.200001,443088,191039,3193,438000
39129,1993,0,144.45833,96.099998,2,1,50.900002,471321,204129,3419,485000
39131,1968,,34.783333,19.383333,2,0,,,,,
39131,1969,3.7314787,36.683334,21.058332,2,0,19.1,38182,15124,492,16000
39131,1970,3.7314787,38.825001,28.108334,2,0,19.1,38922,16844,515,20000
39131,1971,3.7314787,40.491665,34.033333,2,0,19.1,44803,21184,532,24000
39131,1972,3.7314787,41.816666,36.241665,2,0,20.299999,45979,21754,558,34000
39131,1973,3.7314787,44.400002,40.791668,2,0,20.299999,51807,24058,594,39000
39131,1974,3.7314787,49.308334,62.150002,2,0,20.4,55137,27613,1000,48000
39131,1975,3.7314787,53.816666,72.150002,2,0,21.1,69639,38017,1173,57608
39131,1976,3.7314787,56.908333,68.933334,2,0,21.4,80097,46527,1350,71778
39131,1977,3.7314787,60.608334,72.808334,2,0,21.6,101143,62858,1346,81122
39131,1978,3.7314787,65.23333,80.416664,2,0,22.1,112868,68526,1270,96597
39131,1979,3.7314787,72.574997,84.308334,2,0,22.4,110535,64005,1279,105611
39131,1980,3.7314787,82.408333,87.375,2,0,23,134424,84091,1341,120000
39131,1981,3.7314787,90.925003,92.974998,2,0,23.5,156483,96785,1406,
39131,1982,3.7314787,96.5,99.991669,2,0,24.1,172132,103256,1472,123000
39131,1983,3.7314787,99.599998,100.49167,2,0,24.299999,183849,106152,1548,131000
39131,1984,3.7314787,103.88333,102.21667,2,0,24.4,200149,118510,1705,135000
39131,1985,3.7314787,107.56667,102.24167,2,0,24.4,199954,119876,1901,149000
39131,1986,3.7314787,109.60834,100.76667,2,0,23.799999,165692,88111,2055,176000
39131,1987,3.7314787,113.625,97.099998,2,0,24,174203,94429,2228,185000
39131,1988,3.7314787,118.25833,95.383331,2,0,24.1,203586,113905,2414,207000
39131,1989,3.7314787,123.96667,95.525002,2,0,24.200001,218162,128029,2745,224000
39131,1990,3.7314787,130.65833,97.508331,2,0,24.4,231894,139534,3025,239000
39131,1991,3.7314787,136.19167,97.216667,2,0,24.700001,245720,147960,3871,273000
39131,1992,3.7314787,140.31667,95.025002,2,0,25.299999,268167,162048,4994,316000
39131,1993,3.7314787,144.45833,96.099998,2,0,25.700001,293380,175244,5973,369000
39133,1968,,34.783333,19.383333,2,1,,,,,
39133,1969,0,36.683334,21.058332,2,1,123,242907,90440,358,46000
39133,1970,0,38.825001,28.108334,2,1,126.4,258742,93843,374,56000
39133,1971,0,40.491665,34.033333,2,1,128.8,262835,84089,402,75000
39133,1972,0,41.816666,36.241665,2,1,129.60001,283277,94319,413,115000
39133,1973,0,44.400002,40.791668,2,1,131.3,318860,108632,440,138000
39133,1974,0,49.308334,62.150002,2,1,132.60001,340738,117943,723,184000
39133,1975,0,53.816666,72.150002,2,1,132.7,344687,110147,824,230583
39133,1976,0,56.908333,68.933334,2,1,133.7,393627,127529,935,284572
39133,1977,0,60.608334,72.808334,2,1,133.5,433713,140854,979,318193
39133,1978,0,65.23333,80.416664,2,1,134.5,483325,160133,971,350626
39133,1979,0,72.574997,84.308334,2,1,134.3,533567,178943,1032,405612
39133,1980,0,82.408333,87.375,2,1,136.3,556448,183493,1143,468000
39133,1981,0,90.925003,92.974998,2,1,137.89999,600142,195583,1275,
39133,1982,0,96.5,99.991669,2,1,138,607668,188348,1307,507000
39133,1983,0,99.599998,100.49167,2,1,137.8,647976,194115,1524,535000
39133,1984,0,103.88333,102.21667,2,1,137.60001,730812,221632,1854,585000
39133,1985,0,107.56667,102.24167,2,1,137.7,770729,231129,2024,631000
39133,1986,0,109.60834,100.76667,2,1,138.60001,815327,234907,2425,644000
39133,1987,0,113.625,97.099998,2,1,139.2,891645,262019,2603,688000
39133,1988,0,118.25833,95.383331,2,1,140.8,980561,295746,2828,714000
39133,1989,0,123.96667,95.525002,2,1,141.89999,1032543,316435,3400,764000
39133,1990,0,130.65833,97.508331,2,1,142.8,1105658,330852,3685,829000
39133,1991,0,136.19167,97.216667,2,1,144.10001,1145880,328935,4206,876000
39133,1992,0,140.31667,95.025002,2,1,146.10001,1243148,354301,5125,981000
39133,1993,0,144.45833,96.099998,2,1,147.5,1306492,376939,5633,1102000
39135,1968,,34.783333,19.383333,2,0,,,,,
39135,1969,0,36.683334,21.058332,2,0,34.700001,52106,9620,114,21000
39135,1970,0,38.825001,28.108334,2,0,34.900002,54300,9827,119,27000
39135,1971,0,40.491665,34.033333,2,0,35.799999,58266,11556,118,34000
39135,1972,0,41.816666,36.241665,2,0,36.099998,63222,12916,118,46000
39135,1973,0,44.400002,40.791668,2,0,35.700001,77700,16083,125,57000
39135,1974,0,49.308334,62.150002,2,0,35.5,79862,18100,289,74000
39135,1975,0,53.816666,72.150002,2,0,36.099998,80321,17313,343,89192
39135,1976,0,56.908333,68.933334,2,0,36.5,87909,19103,301,107316
39135,1977,0,60.608334,72.808334,2,0,36.799999,95994,22568,313,118514
39135,1978,0,65.23333,80.416664,2,0,37.200001,107734,27719,308,124643
39135,1979,0,72.574997,84.308334,2,0,37.799999,122426,30512,325,144676
39135,1980,0,82.408333,87.375,2,0,38.200001,115861,33193,358,162000
39135,1981,0,90.925003,92.974998,2,0,38.099998,115936,36593,393,
39135,1982,0,96.5,99.991669,2,0,37.900002,120470,35021,437,192000
39135,1983,0,99.599998,100.49167,2,0,38.200001,112628,39412,505,204000
39135,1984,0,103.88333,102.21667,2,0,38.799999,154832,48267,582,219000
39135,1985,0,107.56667,102.24167,2,0,39.099998,178216,53304,665,225000
39135,1986,0,109.60834,100.76667,2,0,38.900002,187645,58270,721,218000
39135,1987,0,113.625,97.099998,2,0,39.400002,196945,65038,761,234000
39135,1988,0,118.25833,95.383331,2,0,39.700001,215352,74884,832,243000
39135,1989,0,123.96667,95.525002,2,0,40,230389,82564,857,278000
39135,1990,0,130.65833,97.508331,2,0,40.200001,256533,92918,876,306000
39135,1991,0,136.19167,97.216667,2,0,40.5,255788,97484,1043,355000
39135,1992,0,140.31667,95.025002,2,0,40.900002,276869,111080,1417,410000
39135,1993,0,144.45833,96.099998,2,0,41.200001,295892,117372,1626,446000
39137,1968,,34.783333,19.383333,2,0,,,,,
39137,1969,0,36.683334,21.058332,2,0,30.700001,65876,23232,102,13000
39137,1970,0,38.825001,28.108334,2,0,31.200001,68168,23748,106,16000
39137,1971,0,40.491665,34.033333,2,0,31.700001,78392,31592,112,19000
39137,1972,0,41.816666,36.241665,2,0,32.599998,79779,28389,113,29000
39137,1973,0,44.400002,40.791668,2,0,32.599998,86813,31813,120,34000
39137,1974,0,49.308334,62.150002,2,0,32.599998,97306,31622,249,43000
39137,1975,0,53.816666,72.150002,2,0,33.299999,98980,29510,317,52330
39137,1976,0,56.908333,68.933334,2,0,33.700001,114488,39267,304,59244
39137,1977,0,60.608334,72.808334,2,0,33.5,120415,45333,304,69939
39137,1978,0,65.23333,80.416664,2,0,33.200001,136480,55532,288,75218
39137,1979,0,72.574997,84.308334,2,0,34.400002,149732,62085,291,82868
39137,1980,0,82.408333,87.375,2,0,33.099998,160529,68521,306,97000
39137,1981,0,90.925003,92.974998,2,0,33.200001,142587,65566,323,
39137,1982,0,96.5,99.991669,2,0,33.099998,135897,64316,327,106000
39137,1983,0,99.599998,100.49167,2,0,33,145733,69525,362,109000
39137,1984,0,103.88333,102.21667,2,0,33.299999,177704,68328,386,112000
39137,1985,0,107.56667,102.24167,2,0,33.200001,180640,71904,412,117000
39137,1986,0,109.60834,100.76667,2,0,33.200001,200567,85239,419,80000
39137,1987,0,113.625,97.099998,2,0,33.299999,203284,84419,452,135000
39137,1988,0,118.25833,95.383331,2,0,33.5,205653,82171,471,151000
39137,1989,0,123.96667,95.525002,2,0,33.700001,248008,100156,479,157000
39137,1990,0,130.65833,97.508331,2,0,33.900002,255310,101023,497,159000
39137,1991,0,136.19167,97.216667,2,0,34.200001,250590,95911,571,170000
39137,1992,0,140.31667,95.025002,2,0,34.400002,276770,104411,818,191000
39137,1993,0,144.45833,96.099998,2,0,34.5,297305,114348,927,210000
39139,1968,,34.783333,19.383333,2,1,,,,,
39139,1969,0,36.683334,21.058332,2,1,129,435748,219697,569,82000
39139,1970,0,38.825001,28.108334,2,1,129.8,454108,225868,595,100000
39139,1971,0,40.491665,34.033333,2,1,129.39999,498871,241021,643,123000
39139,1972,0,41.816666,36.241665,2,1,130.8,534144,263119,681,175000
39139,1973,0,44.400002,40.791668,2,1,130.89999,595797,294986,725,205000
39139,1974,0,49.308334,62.150002,2,1,130.39999,608573,289517,1260,274000
39139,1975,0,53.816666,72.150002,2,1,130.89999,616181,273304,1397,330927
39139,1976,0,56.908333,68.933334,2,1,131.2,697493,315006,1495,398772
39139,1977,0,60.608334,72.808334,2,1,130.5,798968,378284,1578,447736
39139,1978,0,65.23333,80.416664,2,1,130.89999,860996,396470,1578,492628
39139,1979,0,72.574997,84.308334,2,1,130.2,930039,434450,1690,552072
39139,1980,0,82.408333,87.375,2,1,131.2,960245,443708,1887,625000
39139,1981,0,90.925003,92.974998,2,1,130.5,1054742,515702,2122,
39139,1982,0,96.5,99.991669,2,1,129.2,1004967,445573,2298,676000
39139,1983,0,99.599998,100.49167,2,1,127.9,1125576,528313,2596,695000
39139,1984,0,103.88333,102.21667,2,1,128.5,1221607,573259,2946,735000
39139,1985,0,107.56667,102.24167,2,1,128.2,1311803,619472,3376,780000
39139,1986,0,109.60834,100.76667,2,1,126.6,1358003,617992,3591,850000
39139,1987,0,113.625,97.099998,2,1,126.4,1401287,613616,4008,892000
39139,1988,0,118.25833,95.383331,2,1,126.7,1504272,650909,4242,939000
39139,1989,0,123.96667,95.525002,2,1,126.4,1547116,655670,4494,1001000
39139,1990,0,130.65833,97.508331,2,1,126.2,1566798,642364,5300,1110000
39139,1991,0,136.19167,97.216667,2,1,127,1541543,595429,6462,1188000
39139,1992,0,140.31667,95.025002,2,1,127.4,1576334,572001,8046,1320000
39139,1993,0,144.45833,96.099998,2,1,127.6,1701832,625096,9709,1436000
39141,1968,,34.783333,19.383333,2,0,,,,,
39141,1969,0,36.683334,21.058332,2,0,61.200001,151367,59089,729,66000
39141,1970,0,38.825001,28.108334,2,0,61.099998,153994,55523,762,76000
39141,1971,0,40.491665,34.033333,2,0,60.900002,162041,51594,800,88000
